,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
518,IBM250919C00237500,IBM,2025-09-19,237.5,call,7.63,9.0,8.85,11,9.15,33,0,20,2025-08-19,0.23438,0.6252,0.023,-0.1176,0.26659,0.12039
519,IBM250919P00237500,IBM,2025-09-19,237.5,put,4.55,4.18,3.95,97,4.4,44,21,22,2025-08-19,0.21487,-0.3661,0.0249,-0.08075,0.26457,-0.07836
520,IBM250919C00240000,IBM,2025-09-19,240.0,call,7.35,7.47,7.35,25,7.6,68,163,1782,2025-08-19,0.23438,0.56587,0.02388,-0.11989,0.27669,0.10944
521,IBM250919P00240000,IBM,2025-09-19,240.0,put,5.49,5.3,5.2,52,5.4,10,61,3288,2025-08-19,0.23438,-0.43413,0.02388,-0.09152,0.27669,-0.09365
522,IBM250919C00242500,IBM,2025-09-19,242.5,call,5.86,6.12,6.05,1,6.2,22,86,111,2025-08-19,0.21487,0.50379,0.0264,-0.11094,0.28051,0.09825
523,IBM250919P00242500,IBM,2025-09-19,242.5,put,6.9,6.45,6.35,18,6.55,10,17,3,2025-08-19,0.21487,-0.49621,0.0264,-0.08228,0.28051,-0.10695
524,IBM250919C00245000,IBM,2025-09-19,245.0,call,4.76,4.95,4.85,1,5.05,192,252,1814,2025-08-19,0.21487,0.43869,0.02609,-0.10806,0.2772,0.08586
525,IBM250919P00245000,IBM,2025-09-19,245.0,put,8.15,7.72,7.6,90,7.85,12,22,2044,2025-08-19,0.21487,-0.56131,0.02609,-0.0791,0.2772,-0.12146
526,IBM250919C00247500,IBM,2025-09-19,247.5,call,3.7,3.9,3.8,49,4.0,144,37,19,2025-08-19,0.21487,0.37584,0.02511,-0.10278,0.26682,0.07379
527,IBM250919P00247500,IBM,2025-09-19,247.5,put,9.25,9.3,9.15,3,9.45,26,6,4,2025-08-19,0.21487,-0.62416,0.02511,-0.07353,0.26682,-0.13564
528,IBM250919C00250000,IBM,2025-09-19,250.0,call,3.0,3.04,2.92,137,3.15,59,2168,5239,2025-08-19,0.21487,0.31671,0.02357,-0.09548,0.25037,0.06236
529,IBM250919P00250000,IBM,2025-09-19,250.0,put,11.12,10.98,10.8,17,11.15,54,8,5344,2025-08-19,0.21487,-0.68329,0.02357,-0.06593,0.25037,-0.14919
530,IBM250919C00252500,IBM,2025-09-19,252.5,call,2.35,2.37,2.3,39,2.44,211,28,24,2025-08-19,0.21487,0.26245,0.02157,-0.08666,0.22918,0.0518
531,IBM250919P00252500,IBM,2025-09-19,252.5,put,0.0,12.82,12.65,21,13.0,22,0,1,2025-08-19,0.21487,-0.73755,0.02157,-0.05682,0.22918,-0.16186
532,IBM250919C00255000,IBM,2025-09-19,255.0,call,1.86,1.85,1.75,67,1.95,173,485,920,2025-08-19,0.21487,0.21385,0.01928,-0.07689,0.20482,0.04231
533,IBM250919P00255000,IBM,2025-09-19,255.0,put,15.33,14.45,13.9,190,15.0,17,6,770,2025-08-19,0.21487,-0.78615,0.01928,-0.04675,0.20482,-0.17347
534,IBM250919C00257500,IBM,2025-09-19,257.5,call,1.5,1.38,1.32,102,1.43,74,121,17,2025-08-19,0.21487,0.17132,0.01683,-0.06672,0.17882,0.03396
535,IBM250919P00257500,IBM,2025-09-19,257.5,put,0.0,16.75,16.35,68,17.15,20,0,0,2025-08-19,0.21487,-0.82868,0.01683,-0.03628,0.17882,-0.18393
536,IBM250919C00260000,IBM,2025-09-19,260.0,call,1.03,1.02,1.0,67,1.04,100,1412,4251,2025-08-19,0.21487,0.13496,0.01437,-0.05664,0.15264,0.02681
537,IBM250919P00260000,IBM,2025-09-19,260.0,put,19.37,19.0,18.55,117,19.45,72,7,2177,2025-08-19,0.23438,-0.84278,0.01459,-0.03755,0.16913,-0.18891
538,IBM250919C00262500,IBM,2025-09-19,262.5,call,0.85,0.81,0.75,77,0.87,52,7,11,2025-08-19,0.21487,0.10455,0.012,-0.04708,0.12746,0.0208
539,IBM250919P00262500,IBM,2025-09-19,262.5,put,0.0,21.3,20.5,84,22.1,12,0,0,2025-08-19,0.23438,-0.87411,0.01255,-0.02745,0.14547,-0.19718
540,IBM250919C00265000,IBM,2025-09-19,265.0,call,0.66,0.65,0.6,2,0.69,65,54,1919,2025-08-19,0.23438,0.09943,0.0106,-0.04921,0.12289,0.01974
541,IBM250919P00265000,IBM,2025-09-19,265.0,put,0.0,23.77,23.3,60,24.25,24,0,1021,2025-08-19,0.2539,-0.88112,0.01113,-0.02918,0.13973,-0.20074
542,IBM250919C00270000,IBM,2025-09-19,270.0,call,0.42,0.37,0.34,61,0.4,4,93,2667,2025-08-19,0.23438,0.05956,0.00719,-0.03314,0.08328,0.01186
543,IBM250919P00270000,IBM,2025-09-19,270.0,put,0.0,28.98,28.35,33,29.6,168,0,662,2025-08-19,0.31243,-0.87477,0.00938,-0.04455,0.14493,-0.20393
544,IBM250919C00275000,IBM,2025-09-19,275.0,call,0.3,0.27,0.24,1,0.3,30,57,1356,2025-08-19,0.2539,0.04636,0.00544,-0.02924,0.06827,0.00922
545,IBM250919P00275000,IBM,2025-09-19,275.0,put,33.82,33.73,33.35,12,34.1,11,350,53,2025-08-19,0.33194,-0.89722,0.00767,-0.03771,0.1259,-0.21257
546,IBM250919C00280000,IBM,2025-09-19,280.0,call,0.24,0.21,0.16,50,0.25,1,80,4568,2025-08-19,0.2539,0.02713,0.00351,-0.01878,0.04401,0.00541
547,IBM250919P00280000,IBM,2025-09-19,280.0,put,38.8,38.83,38.45,45,39.2,87,1478,123,2025-08-19,0.37097,-0.90123,0.00667,-0.04277,0.12229,-0.21768
548,IBM250919C00285000,IBM,2025-09-19,285.0,call,0.14,0.12,0.1,10,0.15,18,12,1624,2025-08-19,0.2539,0.01523,0.00215,-0.01148,0.02699,0.00304
549,IBM250919P00285000,IBM,2025-09-19,285.0,put,43.8,43.95,43.3,19,44.6,86,460,38,2025-08-19,0.40999,-0.90375,0.00592,-0.04827,0.11999,-0.2225
550,IBM250919C00290000,IBM,2025-09-19,290.0,call,0.09,0.08,0.05,8,0.12,23,8,1959,2025-08-19,0.27341,0.01313,0.00176,-0.01084,0.02374,0.00262
551,IBM250919P00290000,IBM,2025-09-19,290.0,put,48.82,49.17,48.35,25,50.0,179,740,65,2025-08-19,0.46853,-0.89468,0.00553,-0.06539,0.12814,-0.22515
552,IBM250919C00295000,IBM,2025-09-19,295.0,call,0.15,0.01,0.0,0,0.52,433,5,747,2025-08-19,0.23438,0.00215,0.00041,-0.00186,0.00477,0.00043
553,IBM250919P00295000,IBM,2025-09-19,295.0,put,53.8,53.92,53.2,28,54.65,162,500,46,2025-08-19,0.46853,-0.91574,0.00469,-0.04954,0.1087,-0.23338
554,IBM250919C00300000,IBM,2025-09-19,300.0,call,0.08,0.07,0.06,2,0.08,34,11,4209,2025-08-19,0.31243,0.01054,0.00127,-0.01018,0.01963,0.0021
555,IBM250919P00300000,IBM,2025-09-19,300.0,put,0.0,58.6,57.9,75,59.3,12,0,1,2025-08-19,0.46853,-0.9332,0.00393,-0.03516,0.09106,-0.24095
556,IBM250919C00305000,IBM,2025-09-19,305.0,call,0.29,0.01,0.0,0,0.29,363,0,261,2025-08-19,0.27341,0.00215,0.00035,-0.00216,0.00476,0.00043
557,IBM250919P00305000,IBM,2025-09-19,305.0,put,0.0,63.47,62.6,86,64.35,52,0,0,2025-08-19,0.48804,-0.93952,0.00349,-0.03193,0.08429,-0.24642
558,IBM250919C00310000,IBM,2025-09-19,310.0,call,0.1,0.12,0.01,3,0.24,549,8,1979,2025-08-19,0.37097,0.01287,0.00127,-0.01432,0.02334,0.00254
559,IBM250919P00310000,IBM,2025-09-19,310.0,put,0.0,68.53,67.75,87,69.3,12,0,0,2025-08-19,0.52706,-0.9371,0.00334,-0.03893,0.08691,-0.25024
560,IBM250919C00315000,IBM,2025-09-19,315.0,call,0.06,0.24,0.01,1,0.47,380,0,119,2025-08-19,0.4295,0.02077,0.00166,-0.02492,0.03516,0.00407
561,IBM250919P00315000,IBM,2025-09-19,315.0,put,0.0,73.45,72.6,83,74.3,19,0,0,2025-08-19,0.54657,-0.94192,0.00302,-0.03631,0.08166,-0.25541
562,IBM250919C00320000,IBM,2025-09-19,320.0,call,0.07,0.14,0.02,1,0.25,66,2,1416,2025-08-19,0.4295,0.01524,0.00127,-0.01911,0.02699,0.00299
563,IBM250919P00320000,IBM,2025-09-19,320.0,put,78.78,78.95,78.6,13,79.3,16,50,12,2025-08-19,0.62462,-0.92506,0.00322,-0.06438,0.09948,-0.25659
564,IBM250919C00325000,IBM,2025-09-19,325.0,call,0.07,0.01,0.0,0,0.65,378,2,171,2025-08-19,0.33194,0.00138,0.00019,-0.00174,0.00319,0.00028
565,IBM250919P00325000,IBM,2025-09-19,325.0,put,0.0,83.9,83.55,11,84.25,18,0,0,2025-08-19,0.64413,-0.92967,0.00298,-0.06189,0.09476,-0.26172
566,IBM250919C00330000,IBM,2025-09-19,330.0,call,0.1,0.01,0.0,0,0.65,629,0,899,2025-08-19,0.35146,0.00149,0.0002,-0.00197,0.00341,0.0003
567,IBM250919P00330000,IBM,2025-09-19,330.0,put,0.0,88.95,88.55,9,89.35,52,0,0,2025-08-19,0.68315,-0.92714,0.00288,-0.07019,0.09736,-0.26554
568,IBM250919C00335000,IBM,2025-09-19,335.0,call,0.13,0.01,0.0,0,1.04,217,0,193,2025-08-19,0.37097,0.0016,0.0002,-0.00222,0.00364,0.00032
569,IBM250919P00335000,IBM,2025-09-19,335.0,put,0.0,93.92,93.5,6,94.35,52,0,0,2025-08-19,0.70267,-0.93086,0.00269,-0.0682,0.09352,-0.27049
570,IBM250919C00340000,IBM,2025-09-19,340.0,call,0.1,0.01,0.0,0,0.78,124,0,489,2025-08-19,0.39048,0.00172,0.0002,-0.0025,0.00389,0.00034
571,IBM250919P00340000,IBM,2025-09-19,340.0,put,0.0,98.92,98.55,6,99.3,15,0,0,2025-08-19,0.74169,-0.92809,0.00263,-0.07699,0.09639,-0.27427
572,IBM250919C00345000,IBM,2025-09-19,345.0,call,0.11,0.01,0.0,0,0.43,391,0,14,2025-08-19,0.39048,0.00113,0.00014,-0.0017,0.00265,0.00022
573,IBM250919P00345000,IBM,2025-09-19,345.0,put,0.0,103.92,103.5,16,104.35,50,0,0,2025-08-19,0.7612,-0.93115,0.00248,-0.07546,0.09321,-0.2791
574,IBM250919C00350000,IBM,2025-09-19,350.0,call,0.01,0.03,0.02,1,0.03,10,3,1339,2025-08-19,0.44901,0.00299,0.00029,-0.00472,0.00641,0.00059
575,IBM250919P00350000,IBM,2025-09-19,350.0,put,0.0,108.92,108.55,7,109.3,19,0,0,2025-08-19,0.78071,-0.93383,0.00234,-0.07418,0.0904,-0.28385
576,IBM250919C00355000,IBM,2025-09-19,355.0,call,0.1,0.01,0.0,0,0.63,130,0,19,2025-08-19,0.4295,0.00138,0.00015,-0.00224,0.00318,0.00027
577,IBM250919P00355000,IBM,2025-09-19,355.0,put,0.0,113.9,113.5,16,114.3,13,0,0,2025-08-19,0.80022,-0.93618,0.00222,-0.07314,0.0879,-0.28854
578,IBM250919C00360000,IBM,2025-09-19,360.0,call,0.26,0.01,0.0,0,0.63,240,0,156,2025-08-19,0.4295,0.00095,0.00011,-0.00159,0.00226,0.00019
579,IBM250919P00360000,IBM,2025-09-19,360.0,put,0.0,118.42,117.55,79,119.3,15,0,0,2025-08-19,0.7612,-0.95316,0.00183,-0.04319,0.06883,-0.29585
580,IBM250919C00365000,IBM,2025-09-19,365.0,call,0.05,0.01,0.0,0,0.5,132,0,8,2025-08-19,0.44901,0.00107,0.00011,-0.00186,0.00252,0.00021
581,IBM250919P00365000,IBM,2025-09-19,365.0,put,0.0,123.42,122.6,77,124.25,15,0,0,2025-08-19,0.80022,-0.94977,0.00184,-0.05212,0.07279,-0.29949
582,IBM250919C00370000,IBM,2025-09-19,370.0,call,0.15,0.01,0.0,0,0.5,126,0,28,2025-08-19,0.46853,0.0012,0.00012,-0.00215,0.0028,0.00024
583,IBM250919P00370000,IBM,2025-09-19,370.0,put,0.0,128.9,128.5,8,129.3,13,0,0,2025-08-19,0.87827,-0.93675,0.00201,-0.08154,0.08729,-0.30144
584,IBM250919C00375000,IBM,2025-09-19,375.0,call,0.08,0.01,0.0,0,0.83,114,0,3,2025-08-19,0.48804,0.00133,0.00013,-0.00246,0.00308,0.00026
585,IBM250919P00375000,IBM,2025-09-19,375.0,put,0.0,133.75,133.2,13,134.3,11,0,0,2025-08-19,0.87827,-0.943,0.00185,-0.07111,0.08045,-0.30681
586,IBM250919C00380000,IBM,2025-09-19,380.0,call,0.08,0.01,0.0,0,0.5,141,0,6,2025-08-19,0.48804,0.00098,0.0001,-0.00185,0.00232,0.00019
587,IBM250919P00380000,IBM,2025-09-19,380.0,put,0.0,138.93,138.5,16,139.35,52,0,0,2025-08-19,0.93681,-0.93495,0.00193,-0.09154,0.08921,-0.30966
588,IBM250919C00385000,IBM,2025-09-19,385.0,call,0.07,0.01,0.0,0,1.03,136,0,6,2025-08-19,0.50755,0.00111,0.0001,-0.00216,0.0026,0.00022
589,IBM250919P00385000,IBM,2025-09-19,385.0,put,0.0,143.75,143.2,11,144.3,13,0,0,2025-08-19,0.93681,-0.94081,0.00179,-0.08123,0.08288,-0.31494
590,IBM250919C00390000,IBM,2025-09-19,390.0,call,0.01,0.01,0.0,0,0.1,42,0,212,2025-08-19,0.52706,0.00124,0.00011,-0.00249,0.00289,0.00024
591,IBM250919P00390000,IBM,2025-09-19,390.0,put,0.0,148.93,148.55,6,149.3,15,0,0,2025-08-19,0.97583,-0.93741,0.00179,-0.09176,0.08658,-0.31862
592,IBM250926C00150000,IBM,2025-09-26,150.0,call,0.0,91.97,91.3,44,92.65,24,0,0,2025-08-19,0.50755,0.9987,0.00011,-0.0199,0.00333,0.15512
593,IBM250926P00150000,IBM,2025-09-26,150.0,put,0.0,0.01,0.0,0,0.69,86,0,1,2025-08-19,0.48804,-0.00089,8e-05,-0.00148,0.00235,-0.00023
594,IBM250926C00155000,IBM,2025-09-26,155.0,call,0.0,87.28,86.45,32,88.1,74,0,0,2025-08-19,0.66364,0.98591,0.00069,-0.04226,0.02794,0.15682
595,IBM250926P00155000,IBM,2025-09-26,155.0,put,0.0,0.01,0.0,0,0.5,79,0,0,2025-08-19,0.44901,-0.00079,8e-05,-0.00123,0.00212,-0.00021
596,IBM250926C00160000,IBM,2025-09-26,160.0,call,0.0,81.83,81.0,72,82.65,10,0,0,2025-08-19,0.01976,1.0,0.0,-0.0189,0.0,0.16583
597,IBM250926P00160000,IBM,2025-09-26,160.0,put,0.0,0.01,0.0,0,0.71,84,0,0,2025-08-19,0.4295,-0.00108,0.00011,-0.00156,0.00282,-0.00028
598,IBM250926C00165000,IBM,2025-09-26,165.0,call,0.0,77.5,76.35,48,78.65,73,0,0,2025-08-19,0.64413,0.97465,0.00118,-0.05771,0.04603,0.1641
599,IBM250926P00165000,IBM,2025-09-26,165.0,put,0.0,0.01,0.0,0,0.52,86,0,0,2025-08-19,0.39048,-0.00092,0.0001,-0.00122,0.00243,-0.00024
600,IBM250926C00170000,IBM,2025-09-26,170.0,call,0.0,71.95,70.9,73,73.0,51,0,0,2025-08-19,0.01976,1.0,0.0,-0.02008,0.0,0.17619
601,IBM250926P00170000,IBM,2025-09-26,170.0,put,0.0,0.01,0.0,0,0.73,80,0,0,2025-08-19,0.37097,-0.00125,0.00014,-0.00153,0.00322,-0.00033
602,IBM250926C00175000,IBM,2025-09-26,175.0,call,0.0,67.33,66.5,36,68.15,52,0,0,2025-08-19,0.50755,0.9808,0.00118,-0.0444,0.03641,0.17624
603,IBM250926P00175000,IBM,2025-09-26,175.0,put,0.0,0.01,0.0,0,0.75,84,0,0,2025-08-19,0.33194,-0.00099,0.00013,-0.0011,0.00259,-0.00026
604,IBM250926C00180000,IBM,2025-09-26,180.0,call,58.55,62.38,61.6,31,63.15,44,0,2,2025-08-19,0.46853,0.9795,0.00136,-0.04436,0.03849,0.1811
605,IBM250926P00180000,IBM,2025-09-26,180.0,put,0.0,0.01,0.0,0,0.78,83,0,0,2025-08-19,0.31243,-0.00134,0.00018,-0.00137,0.00343,-0.00035
606,IBM250926C00185000,IBM,2025-09-26,185.0,call,0.0,57.0,55.95,80,58.05,35,0,0,2025-08-19,0.01976,1.0,0.0,-0.02185,0.0,0.19174
607,IBM250926P00185000,IBM,2025-09-26,185.0,put,0.0,0.01,0.0,0,0.8,86,0,0,2025-08-19,0.29292,-0.00184,0.00026,-0.00171,0.00457,-0.00047
608,IBM250926C00190000,IBM,2025-09-26,190.0,call,0.0,52.33,51.2,73,53.45,61,0,0,2025-08-19,0.37097,0.98186,0.00154,-0.03883,0.0347,0.19215
609,IBM250926P00190000,IBM,2025-09-26,190.0,put,0.0,0.01,0.0,0,0.84,86,0,0,2025-08-19,0.2539,-0.0013,0.00022,-0.00107,0.00332,-0.00033
610,IBM250926C00195000,IBM,2025-09-26,195.0,call,0.0,47.8,46.75,22,48.85,78,0,0,2025-08-19,0.40999,0.95637,0.0029,-0.06054,0.07198,0.19052
611,IBM250926P00195000,IBM,2025-09-26,195.0,put,0.0,0.01,0.0,0,0.35,1,0,6,2025-08-19,0.23438,-0.00179,0.00031,-0.00132,0.00446,-0.00046
612,IBM250926C00200000,IBM,2025-09-26,200.0,call,39.0,42.47,41.15,75,43.8,90,0,11,2025-08-19,0.33194,0.96767,0.0028,-0.04727,0.05636,0.19881
613,IBM250926P00200000,IBM,2025-09-26,200.0,put,0.0,0.01,0.0,0,0.99,77,0,1,2025-08-19,0.21487,-0.00251,0.00047,-0.00164,0.00606,-0.00064
614,IBM250926C00205000,IBM,2025-09-26,205.0,call,0.0,37.9,36.85,35,38.95,72,0,0,2025-08-19,0.35146,0.93741,0.0045,-0.06665,0.09585,0.19593
615,IBM250926P00205000,IBM,2025-09-26,205.0,put,0.0,0.01,0.0,0,0.51,1,0,9,2025-08-19,0.17585,-0.00144,0.00034,-0.00081,0.00367,-0.00037
616,IBM250926C00210000,IBM,2025-09-26,210.0,call,0.0,32.6,31.95,41,33.25,15,0,0,2025-08-19,0.27341,0.95246,0.00465,-0.05113,0.07712,0.20525
617,IBM250926P00210000,IBM,2025-09-26,210.0,put,0.0,0.01,0.0,0,0.78,25,0,2,2025-08-19,0.15634,-0.00207,0.00054,-0.00099,0.00509,-0.00053
618,IBM250926C00215000,IBM,2025-09-26,215.0,call,0.0,28.33,27.3,35,29.35,68,0,0,2025-08-19,0.29292,0.90576,0.00737,-0.07298,0.13081,0.19807
619,IBM250926P00215000,IBM,2025-09-26,215.0,put,0.8,0.85,0.56,56,1.15,196,12,25,2025-08-19,0.27341,-0.08039,0.00701,-0.0394,0.11617,-0.02103
620,IBM250926C00220000,IBM,2025-09-26,220.0,call,0.0,23.83,23.05,21,24.6,119,0,0,2025-08-19,0.29292,0.85811,0.00985,-0.08911,0.17486,0.19057
621,IBM250926P00220000,IBM,2025-09-26,220.0,put,0.0,1.24,1.02,20,1.46,16,0,40,2025-08-19,0.2539,-0.11066,0.00955,-0.04582,0.14702,-0.02894
622,IBM250926C00225000,IBM,2025-09-26,225.0,call,19.3,19.25,18.65,29,19.85,34,1,5,2025-08-19,0.2539,0.82862,0.01287,-0.0876,0.19803,0.18818
623,IBM250926P00225000,IBM,2025-09-26,225.0,put,1.97,1.84,1.56,27,2.13,19,3,34,2025-08-19,0.2539,-0.17138,0.01287,-0.06103,0.19803,-0.04501
624,IBM250926C00230000,IBM,2025-09-26,230.0,call,14.75,15.5,14.9,72,16.1,137,4,97,2025-08-19,0.2539,0.75188,0.01601,-0.10202,0.2464,0.17288
625,IBM250926P00230000,IBM,2025-09-26,230.0,put,2.96,2.77,2.56,27,2.97,39,26,33,2025-08-19,0.23438,-0.23254,0.01674,-0.06639,0.23785,-0.06109
626,IBM250926C00235000,IBM,2025-09-26,235.0,call,11.44,11.25,10.3,245,12.2,73,8,47,2025-08-19,0.23438,0.67225,0.01979,-0.1046,0.28116,0.15697
627,IBM250926P00235000,IBM,2025-09-26,235.0,put,4.3,3.88,3.5,57,4.25,12,11,58,2025-08-19,0.23438,-0.32775,0.01979,-0.07684,0.28116,-0.08658
628,IBM250926C00240000,IBM,2025-09-26,240.0,call,8.15,8.57,8.15,23,9.0,161,69,170,2025-08-19,0.23438,0.56661,0.02156,-0.10966,0.30624,0.1335
629,IBM250926P00240000,IBM,2025-09-26,240.0,put,5.99,5.92,5.75,88,6.1,16,39,65,2025-08-19,0.23438,-0.43339,0.02156,-0.08131,0.30624,-0.11524
630,IBM250926C00245000,IBM,2025-09-26,245.0,call,5.4,5.82,5.55,20,6.1,26,37,759,2025-08-19,0.23438,0.45823,0.02174,-0.10765,0.30888,0.10877
631,IBM250926P00245000,IBM,2025-09-26,245.0,put,8.45,8.43,8.25,23,8.6,32,2,12,2025-08-19,0.23438,-0.54177,0.02174,-0.07872,0.30888,-0.14515
632,IBM250926C00250000,IBM,2025-09-26,250.0,call,3.57,3.77,3.65,30,3.9,49,20,214,2025-08-19,0.21487,0.34003,0.0219,-0.08995,0.28526,0.08162
633,IBM250926P00250000,IBM,2025-09-26,250.0,put,11.52,11.15,10.5,172,11.8,36,3,24,2025-08-19,0.21487,-0.65997,0.0219,-0.06043,0.28526,-0.17749
634,IBM250926C00255000,IBM,2025-09-26,255.0,call,2.3,2.41,2.32,24,2.5,1,12,60,2025-08-19,0.21487,0.24258,0.01869,-0.07549,0.24343,0.05852
635,IBM250926P00255000,IBM,2025-09-26,255.0,put,15.22,14.93,14.2,161,15.65,17,1,16,2025-08-19,0.21487,-0.75742,0.01869,-0.04538,0.24343,-0.20576
636,IBM250926C00260000,IBM,2025-09-26,260.0,call,1.47,1.54,1.37,24,1.7,42,12,140,2025-08-19,0.21487,0.16401,0.01478,-0.05895,0.1925,0.03973
637,IBM250926P00260000,IBM,2025-09-26,260.0,put,18.1,19.42,19.2,15,19.65,16,1,5,2025-08-19,0.23438,-0.81344,0.01471,-0.03884,0.20889,-0.22448
638,IBM250926C00265000,IBM,2025-09-26,265.0,call,0.95,0.99,0.87,29,1.1,103,3,34,2025-08-19,0.23438,0.12662,0.01138,-0.05336,0.16171,0.03065
639,IBM250926P00265000,IBM,2025-09-26,265.0,put,0.0,23.82,22.95,78,24.7,37,0,4,2025-08-19,0.2539,-0.85283,0.01165,-0.03262,0.17922,-0.23919
640,IBM250926C00270000,IBM,2025-09-26,270.0,call,0.54,0.55,0.41,77,0.69,19,0,5,2025-08-19,0.21487,0.06395,0.00748,-0.02933,0.09747,0.01559
641,IBM250926P00270000,IBM,2025-09-26,270.0,put,0.0,28.35,27.3,76,29.4,16,0,1,2025-08-19,0.2539,-0.89917,0.00893,-0.01681,0.13746,-0.25545
642,IBM250926C00275000,IBM,2025-09-26,275.0,call,0.41,0.01,0.0,0,0.78,150,0,8,2025-08-19,0.13683,0.00226,0.00067,-0.00106,0.00552,0.00056
643,IBM250926P00275000,IBM,2025-09-26,275.0,put,0.0,33.97,32.8,73,35.15,73,0,0,2025-08-19,0.33194,-0.86986,0.00819,-0.04304,0.16482,-0.254
644,IBM250926C00280000,IBM,2025-09-26,280.0,call,0.3,0.18,0.01,52,0.35,2,0,17,2025-08-19,0.23438,0.0307,0.0038,-0.01751,0.054,0.00749
645,IBM250926P00280000,IBM,2025-09-26,280.0,put,0.0,38.97,37.8,71,40.15,73,0,0,2025-08-19,0.35146,-0.88801,0.00696,-0.03854,0.14828,-0.26354
646,IBM250926C00285000,IBM,2025-09-26,285.0,call,0.25,0.01,0.0,0,1.05,82,0,1,2025-08-19,0.17585,0.00235,0.00054,-0.00139,0.00571,0.00058
647,IBM250926P00285000,IBM,2025-09-26,285.0,put,0.0,44.2,43.2,7,45.2,73,0,0,2025-08-19,0.40999,-0.8767,0.00639,-0.05528,0.15873,-0.26632
648,IBM250926C00290000,IBM,2025-09-26,290.0,call,0.3,0.01,0.0,0,0.95,79,0,1,2025-08-19,0.19536,0.00244,0.0005,-0.00159,0.00591,0.0006
649,IBM250926P00290000,IBM,2025-09-26,290.0,put,0.0,48.62,47.9,78,49.35,43,0,0,2025-08-19,0.39048,-0.91325,0.0052,-0.0313,0.12301,-0.27997
650,IBM250926C00295000,IBM,2025-09-26,295.0,call,0.0,0.01,0.0,0,0.56,76,0,0,2025-08-19,0.21487,0.00256,0.00047,-0.00182,0.00617,0.00063
651,IBM250926P00295000,IBM,2025-09-26,295.0,put,0.0,54.0,53.05,50,54.95,72,0,0,2025-08-19,0.44901,-0.90042,0.00501,-0.0483,0.13621,-0.28234
652,IBM250926C00300000,IBM,2025-09-26,300.0,call,0.0,0.01,0.0,0,0.54,85,0,0,2025-08-19,0.23438,0.00269,0.00046,-0.00207,0.00646,0.00066
653,IBM250926P00300000,IBM,2025-09-26,300.0,put,0.0,58.95,58.5,15,59.4,51,0,0,2025-08-19,0.48804,-0.89901,0.00465,-0.05563,0.13762,-0.28733
654,IBM250926C00305000,IBM,2025-09-26,305.0,call,0.0,0.01,0.0,0,0.52,79,0,0,2025-08-19,0.23438,0.00134,0.00024,-0.0011,0.00344,0.00033
655,IBM250926P00305000,IBM,2025-09-26,305.0,put,0.0,64.15,62.45,72,65.85,76,0,0,2025-08-19,0.52706,-0.89734,0.00436,-0.06328,0.13927,-0.29227
656,IBM250926C00310000,IBM,2025-09-26,310.0,call,0.0,0.01,0.0,0,0.5,79,0,0,2025-08-19,0.2539,0.00152,0.00025,-0.00133,0.00385,0.00037
657,IBM250926P00310000,IBM,2025-09-26,310.0,put,0.0,68.4,67.45,77,69.35,48,0,0,2025-08-19,0.48804,-0.93111,0.00349,-0.03153,0.10325,-0.30512
658,IBM250926C00315000,IBM,2025-09-26,315.0,call,0.0,0.01,0.0,0,0.49,85,0,0,2025-08-19,0.27341,0.00171,0.00026,-0.00159,0.00428,0.00042
659,IBM250926P00315000,IBM,2025-09-26,315.0,put,0.0,74.1,73.05,60,75.15,72,0,0,2025-08-19,0.56608,-0.91047,0.00367,-0.05896,0.12593,-0.30575
660,IBM250926C00320000,IBM,2025-09-26,320.0,call,0.0,0.01,0.0,0,0.68,86,0,0,2025-08-19,0.29292,0.00191,0.00027,-0.00188,0.00473,0.00047
661,IBM250926P00320000,IBM,2025-09-26,320.0,put,0.0,78.47,77.6,80,79.35,47,0,0,2025-08-19,0.54657,-0.93154,0.0031,-0.03793,0.10276,-0.3157
662,IBM250926C00325000,IBM,2025-09-26,325.0,call,0.23,0.01,0.0,0,0.67,90,0,1,2025-08-19,0.29292,0.00112,0.00016,-0.00115,0.00291,0.00027
663,IBM250926P00325000,IBM,2025-09-26,325.0,put,0.0,84.03,82.75,77,85.3,79,0,0,2025-08-19,0.62462,-0.91226,0.00328,-0.06587,0.12405,-0.31669
664,IBM250926C00330000,IBM,2025-09-26,330.0,call,0.0,0.01,0.0,0,0.66,83,0,0,2025-08-19,0.31243,0.0013,0.00018,-0.00141,0.00334,0.00032
665,IBM250926P00330000,IBM,2025-09-26,330.0,put,0.0,88.95,87.8,76,90.1,76,0,0,2025-08-19,0.64413,-0.91637,0.00307,-0.06465,0.11968,-0.32285
666,IBM250926C00335000,IBM,2025-09-26,335.0,call,0.0,0.01,0.0,0,0.66,85,0,0,2025-08-19,0.33194,0.0015,0.00019,-0.0017,0.00379,0.00036
667,IBM250926P00335000,IBM,2025-09-26,335.0,put,0.0,93.9,92.85,73,94.95,73,0,0,2025-08-19,0.66364,-0.91991,0.00288,-0.06368,0.11584,-0.32888
668,IBM250926C00340000,IBM,2025-09-26,340.0,call,0.0,0.01,0.0,0,0.65,79,0,0,2025-08-19,0.35146,0.00171,0.0002,-0.00202,0.00427,0.00041
